0.19,0.58,10.10,-0.68,-2.12,-2.64
0.33,0.65,10.06,-0.33,-2.23,-1.88
0.32,0.40,10.16,-0.61,-2.15,-2.19
0.30,0.63,10.03,-0.36,-2.39,-2.15
0.30,0.46,10.10,-0.62,-2.42,-2.54
0.31,0.59,10.08,-0.68,-2.28,-2.22
0.23,0.55,10.08,-0.62,-2.33,-2.21
0.32,0.48,10.12,-0.67,-2.46,-2.28
0.26,0.59,10.08,-0.46,-2.40,-2.20
0.30,0.47,10.06,-0.62,-2.32,-2.30
0.28,0.63,10.06,-0.40,-2.15,-2.38
0.32,0.50,10.05,-0.47,-2.43,-2.43
0.29,0.60,10.11,-0.48,-2.55,-2.22
0.29,0.51,10.07,-0.65,-2.35,-2.11
0.29,0.55,10.13,-0.62,-2.32,-2.30
0.25,0.52,10.08,-0.50,-2.08,-2.28
0.31,0.52,10.09,-0.56,-2.28,-2.16
0.28,0.56,10.02,-0.36,-2.23,-1.96
0.28,0.51,10.10,-0.67,-2.43,-2.19
0.30,0.57,10.07,-0.48,-2.08,-2.11
0.27,0.51,10.07,-0.65,-2.55,-2.10
0.31,0.57,10.07,-0.42,-2.18,-2.33
0.29,0.53,10.12,-0.42,-2.56,-2.01
0.32,0.53,10.11,-0.35,-2.28,-2.39
0.25,0.55,10.11,-0.67,-2.23,-2.22
0.31,0.57,10.07,-0.39,-2.48,-2.31
0.28,0.54,10.06,-0.48,-2.30,-2.33
0.31,0.55,10.02,-0.48,-2.35,-2.04
0.30,0.58,10.06,-0.84,-2.32,-2.07
0.28,0.58,10.10,-0.59,-2.23,-2.18
0.31,0.58,10.01,-0.62,-2.65,-2.43
0.29,0.55,10.09,-0.43,-2.18,-2.38
0.28,0.54,10.12,-0.39,-2.30,-2.23
0.33,0.54,10.06,-0.54,-2.54,-2.08
0.31,0.57,10.04,-0.45,-2.42,-2.03
0.26,0.56,10.09,-0.57,-2.32,-2.18
0.32,0.55,10.10,-0.37,-2.43,-2.02
0.30,0.55,10.08,-0.47,-2.25,-2.10
0.32,0.50,10.10,-0.45,-2.37,-2.22
0.29,0.53,10.07,-0.57,-2.20,-2.25
0.29,0.57,10.09,-0.40,-2.22,-2.09
0.31,0.57,10.07,-0.38,-2.39,-2.10
0.29,0.54,10.04,-0.53,-2.02,-2.18
0.30,0.57,10.11,-0.54,-2.42,-2.54
0.33,0.52,10.08,-0.55,-2.22,-2.40
0.30,0.53,10.03,-0.53,-2.55,-2.41
0.27,0.58,10.09,-0.28,-2.56,-2.18
0.31,0.54,10.14,-0.58,-2.48,-2.12
0.27,0.53,10.04,-0.73,-2.29,-2.36
0.29,0.54,10.09,-0.39,-2.01,-2.10
0.29,0.54,10.12,-0.52,-2.50,-1.87
0.28,0.54,10.07,-0.25,-2.48,-2.34
0.31,0.51,10.03,-0.76,-2.47,-2.60
0.32,0.51,10.11,-0.35,-2.50,-2.32
0.28,0.55,10.06,-0.55,-2.17,-2.24
0.32,0.55,10.10,-0.65,-2.39,-2.22
0.28,0.54,10.07,-0.55,-2.38,-2.33
0.29,0.54,10.06,-0.44,-2.41,-2.28
0.31,0.55,10.12,-0.29,-2.47,-2.29
0.31,0.55,10.07,-0.58,-2.40,-2.04
0.29,0.56,10.08,-0.44,-2.28,-2.30
0.30,0.53,10.13,-0.69,-2.36,-2.17
0.30,0.55,10.07,-0.32,-2.45,-2.20
0.29,0.52,10.07,-0.58,-2.44,-2.22
