-0.45,0.60,10.05,-0.38,-1.99,-2.05
-0.44,0.60,10.10,-0.48,-2.31,-2.30
-0.43,0.58,10.12,-0.58,-2.26,-2.26
-0.46,0.56,10.08,-0.48,-2.34,-2.08
-0.42,0.62,10.09,-0.66,-2.22,-2.59
-0.44,0.59,10.07,-0.43,-2.38,-2.06
-0.44,0.60,10.09,-0.49,-2.22,-2.34
-0.43,0.60,10.13,-0.55,-2.35,-2.28
-0.38,0.60,10.11,-0.62,-2.17,-1.99
-0.47,0.62,10.06,-0.61,-2.28,-2.25
-0.45,0.60,10.05,-0.38,-2.42,-2.50
-0.40,0.60,10.13,-0.38,-2.12,-2.45
-0.43,0.59,10.11,-0.48,-2.47,-2.08
-0.42,0.59,10.08,-0.40,-2.33,-2.13
-0.43,0.56,10.14,-0.40,-2.38,-1.96
-0.43,0.58,10.07,-0.38,-2.60,-1.87
-0.40,0.57,10.06,-0.32,-2.27,-2.12
-0.45,0.57,10.13,-0.52,-2.45,-2.05
-0.46,0.58,10.10,-0.29,-2.37,-2.12
-0.43,0.58,10.09,-0.42,-2.20,-1.92
-0.40,0.58,10.15,-0.42,-2.49,-2.27
-0.40,0.59,10.02,-0.34,-2.47,-1.94
-0.42,0.57,10.12,-0.41,-2.38,-2.12
-0.45,0.60,10.15,-0.63,-2.21,-2.20
-0.42,0.57,10.08,-0.60,-2.24,-2.02
-0.44,0.58,10.08,-0.53,-2.32,-2.17
-0.43,0.58,10.12,-0.57,-2.16,-1.92
-0.42,0.61,10.05,-0.65,-2.02,-1.95
-0.45,0.59,10.10,-0.78,-2.12,-2.10
-0.39,0.58,10.12,-0.45,-1.99,-1.88
-0.42,0.59,10.03,-0.45,-2.38,-2.28
-0.45,0.60,10.12,-0.61,-2.15,-2.35
-0.41,0.59,10.12,-0.55,-2.42,-2.18
-0.42,0.61,10.07,-0.58,-2.18,-2.18
-0.44,0.60,10.08,-0.52,-2.23,-2.28
-0.44,0.60,10.08,-0.67,-2.19,-2.43
-0.44,0.56,10.08,-0.58,-2.35,-2.32
-0.46,0.59,10.11,-0.35,-1.94,-2.29
-0.43,0.59,10.12,-0.55,-2.03,-2.23
-0.43,0.58,10.07,-0.42,-2.06,-2.35
-0.42,0.57,10.11,-0.38,-2.27,-2.25
-0.42,0.58,10.16,-0.51,-2.28,-2.23
-0.45,0.60,9.98,-0.46,-2.20,-2.33
-0.40,0.60,10.08,-0.55,-2.15,-2.08
-0.46,0.57,10.09,-0.60,-2.41,-2.16
-0.45,0.62,10.12,-0.53,-2.42,-2.04
-0.44,0.57,10.11,-0.50,-2.18,-1.99
-0.44,0.61,10.07,-0.52,-2.62,-2.27
-0.44,0.61,10.10,-0.55,-2.28,-2.07
-0.41,0.59,10.09,-0.48,-2.31,-2.25
-0.43,0.62,10.11,-0.56,-2.10,-2.19
-0.44,0.53,10.19,-0.53,-2.15,-2.15
-0.41,0.57,10.11,-0.72,-1.85,-2.26
-0.42,0.55,10.16,-0.63,-2.09,-2.42
-0.42,0.54,10.14,-0.74,-2.42,-1.97
-0.41,0.57,10.16,-0.75,-2.65,-2.12
-0.40,0.67,10.00,-0.66,-2.18,-2.05
-0.42,0.58,10.05,-0.60,-2.22,-2.11
-0.48,0.54,10.10,-0.69,-2.27,-2.09
-0.41,0.58,10.12,-0.76,-2.37,-2.54
-0.44,0.60,10.10,-0.81,-2.23,-2.41
-0.80,0.27,10.07,-0.28,-1.60,-5.44
0.22,1.25,10.11,-0.05,-2.46,-7.96
-0.59,0.53,10.19,-0.19,-2.27,-1.87
-0.36,0.57,10.08,-0.62,-2.34,-1.77
-0.39,0.57,10.10,-0.35,-2.32,-2.22
-0.50,0.52,10.09,-0.51,-2.46,-2.21
-0.40,0.60,10.02,-0.32,-2.21,-1.97
-0.37,0.57,10.14,-0.51,-2.25,-2.45
-0.51,0.54,10.12,-0.63,-2.44,-2.38
-0.45,0.57,10.10,-0.48,-1.89,-2.14
-0.38,0.59,10.05,-0.53,-2.14,-1.75
-0.50,0.57,10.08,-0.49,-1.97,-2.20
-0.41,0.55,10.06,-0.48,-2.25,-2.20
-0.39,0.58,10.09,-0.39,-2.36,-2.22
-0.43,0.55,10.09,-0.55,-2.21,-2.11
-0.45,0.56,10.15,-0.52,-2.37,-2.27
-0.36,0.58,10.06,-0.38,-2.25,-2.31
-0.43,0.55,10.07,-0.58,-2.32,-2.14
-0.49,0.50,10.07,-0.68,-2.33,-2.13
-0.43,0.56,10.08,-0.52,-2.22,-2.18
-0.45,0.59,10.09,-0.55,-2.55,-2.38
-0.42,0.58,10.09,-0.52,-2.20,-1.75
-0.43,0.57,10.07,-0.45,-2.45,-2.28
-0.45,0.57,10.07,-0.45,-2.24,-2.05
-0.46,0.59,10.09,-0.47,-2.17,-2.08
-0.44,0.57,10.07,-0.45,-1.98,-2.09
-0.43,0.57,10.05,-0.45,-2.48,-2.12
-0.45,0.56,10.05,-0.38,-2.22,-2.28
-0.41,0.51,10.05,-0.64,-2.16,-2.05
-0.41,0.55,10.09,-0.52,-2.23,-2.32
-0.45,0.60,10.06,-0.26,-2.23,-2.15
-0.43,0.56,10.12,-0.39,-2.28,-2.23
-0.40,0.54,10.03,-0.45,-2.34,-2.03
