1.09,1.36,9.94,-1.16,-1.99,-1.82
0.89,1.29,10.04,-0.74,-2.58,-2.09
1.03,1.29,9.96,-0.25,-2.27,-2.21
0.98,1.31,10.07,-0.66,-2.40,-2.28
0.97,1.36,9.99,-0.47,-2.35,-2.38
1.08,1.37,10.05,-0.88,-2.35,-2.05
0.94,1.26,10.01,-0.69,-2.22,-2.12
0.97,1.30,9.99,-0.02,-2.69,-2.28
1.04,1.41,10.01,-0.41,-2.45,-2.28
1.00,1.28,10.01,-0.95,-2.08,-2.35
0.95,1.24,10.02,-0.39,-2.22,-2.09
1.06,1.37,9.99,-0.08,-2.35,-2.21
1.03,1.39,10.03,-0.88,-2.01,-2.31
0.98,1.28,9.99,-0.95,-2.55,-2.20
0.98,1.30,10.01,-0.47,-2.40,-2.19
0.98,1.35,10.07,-0.46,-2.33,-2.23
0.98,1.30,9.98,-0.48,-2.32,-2.05
1.02,1.38,10.00,-0.68,-2.22,-1.96
0.98,1.30,10.02,-0.58,-2.56,-2.17
1.01,1.33,10.03,-0.36,-2.42,-2.41
1.03,1.40,10.00,-0.54,-2.51,-2.16
1.02,1.26,10.02,-0.95,-2.28,-2.10
0.95,1.27,10.05,-0.26,-2.51,-2.08
0.99,1.32,10.02,-0.35,-2.42,-2.04
1.03,1.37,9.97,-0.82,-2.34,-2.11
0.98,1.31,10.02,-0.68,-2.32,-2.20
0.99,1.36,9.97,-0.59,-2.11,-2.15
0.96,1.34,10.02,-0.31,-2.40,-2.45
1.02,1.31,10.01,-0.52,-2.28,-2.34
0.99,1.34,10.01,-0.62,-2.38,-2.43
0.99,1.30,10.00,-0.38,-2.25,-2.30
1.05,1.32,10.07,-0.55,-2.32,-2.05
0.97,1.34,9.95,-0.45,-2.25,-2.25
0.98,1.34,9.94,-0.53,-2.17,-1.92
0.99,1.32,10.06,-0.59,-2.15,-2.47
1.04,1.32,10.06,-0.52,-2.42,-2.24
0.98,1.36,9.96,-0.08,-2.48,-2.04
1.02,1.36,10.06,-0.52,-2.46,-2.23
1.02,1.35,10.01,-0.26,-2.15,-2.13
1.01,1.35,10.02,-0.59,-2.21,-2.15
1.07,1.33,10.04,-0.92,-1.98,-2.35
0.96,1.32,9.95,-1.26,-2.35,-2.36
0.96,1.31,9.97,-0.32,-2.02,-2.09
1.02,1.36,10.05,-0.47,-2.50,-2.11
1.00,1.29,10.06,-0.88,-2.32,-2.22
1.02,1.35,10.06,-0.59,-2.41,-2.29
1.00,1.33,10.06,-0.74,-2.02,-2.33
1.26,1.24,9.81,-0.35,-2.55,-2.32
1.08,1.36,10.09,-0.39,-2.68,-2.35
1.02,1.39,10.03,-0.81,-1.91,-2.23
0.96,1.26,10.02,-0.83,-2.37,-2.12
1.01,1.38,9.96,-0.49,-2.66,-2.37
1.02,1.34,10.02,-0.89,-2.12,-2.12
1.02,1.31,10.01,-0.52,-2.20,-2.22
1.00,1.33,10.04,-0.67,-2.44,-2.05
0.98,1.32,9.98,-0.58,-2.37,-2.47
0.98,1.30,10.04,-0.43,-2.12,-2.27
1.05,1.30,9.81,-0.68,-1.12,-2.17
0.99,1.35,10.02,-0.69,-1.47,-2.19
0.25,1.41,10.08,-0.36,-1.42,-6.56
1.84,1.58,10.06,-0.44,-2.02,-7.02
0.99,1.41,9.96,-0.84,-2.12,-2.16
0.95,1.26,10.08,-0.79,-1.71,-2.18
1.12,1.29,10.00,-1.07,-0.27,-0.02
1.04,1.36,10.03,-0.77,-0.95,-1.07
0.88,1.30,10.09,-2.16,-2.35,2.71
1.20,1.27,10.16,-5.58,-5.04,3.95
1.03,1.30,9.84,-2.80,-2.25,2.34
1.06,1.17,9.91,-6.05,-4.14,5.28
1.41,1.33,10.51,-11.62,-2.45,11.59
0.91,1.02,10.23,-8.65,16.23,4.03
0.75,1.33,10.19,-12.09,45.51,2.55
-0.08,0.81,9.42,-5.14,36.55,0.68
-0.00,0.54,9.75,-7.59,-6.65,7.92
0.23,1.03,10.81,-11.33,20.51,12.73
-0.16,0.51,9.21,-9.92,40.73,3.34
-0.07,0.91,10.71,-10.54,14.35,5.69
-0.63,0.60,10.53,-6.97,15.48,12.18
-0.18,-0.02,9.96,10.15,-29.48,4.90
0.01,0.45,10.35,-3.99,-15.60,9.80
-0.38,0.08,11.65,-11.97,15.04,-0.88
-0.11,0.34,10.45,4.46,-11.63,6.06
-0.44,0.84,10.49,-1.01,1.59,2.86
-0.95,-0.33,11.20,-3.52,-15.50,11.66
-0.12,-0.25,10.39,-29.13,-17.94,18.82
0.19,0.25,8.90,-82.81,-29.33,39.04
-0.42,-0.70,10.06,-17.98,34.34,-14.47
-0.12,-0.35,9.77,22.43,10.86,-3.82
-0.99,-0.53,10.16,13.40,7.98,1.77
-0.61,-0.28,10.49,12.82,-1.13,8.98
-0.88,-0.09,10.22,14.48,-8.35,3.81
-0.75,0.20,10.03,6.78,-15.37,2.90
-0.07,-0.11,9.53,-2.83,-17.32,7.32
-0.01,0.27,9.73,14.35,-10.66,5.04
0.03,0.49,9.67,11.69,-6.47,-2.35
-0.13,0.43,9.92,5.06,-7.44,-4.60
-0.17,0.26,10.29,7.95,-17.96,-6.67
-0.26,0.68,9.96,22.38,-10.13,0.41
-0.54,0.80,10.02,13.94,6.69,-0.89
-0.04,0.35,10.19,25.79,4.50,9.52
-0.34,1.32,9.83,33.81,5.22,3.75
-0.29,1.69,9.58,11.68,-24.50,-4.11
0.24,1.77,9.74,-4.87,-29.39,-2.25
-0.01,1.67,9.88,4.08,-38.24,1.88
0.90,1.38,10.66,-12.32,-24.19,-27.71
0.46,1.32,10.16,-28.96,-34.90,-23.18
1.18,1.24,10.22,-36.43,-48.61,-0.17
1.73,0.74,10.15,-26.26,-69.46,21.22
2.09,0.52,9.85,-11.30,-56.51,6.31
2.65,0.38,9.60,5.14,-65.02,6.75
2.90,0.55,9.70,7.15,-64.84,9.82
3.99,0.67,9.23,14.14,-81.62,0.07
4.79,0.72,8.92,16.95,-76.25,-1.07
4.97,0.92,8.84,2.12,-43.58,-7.38
5.20,0.77,8.75,3.24,-30.19,-10.96
5.16,0.84,8.32,-1.86,-38.27,-7.58
5.49,0.70,8.33,-6.72,-36.07,-2.27
5.69,0.85,8.39,-3.51,-33.66,1.76
6.12,0.88,8.17,-3.72,-32.81,-0.51
6.12,0.55,8.22,-1.12,-40.12,0.70
6.32,0.65,7.64,6.18,-40.93,6.95
6.75,0.81,7.52,1.71,-43.98,4.64
6.99,0.77,7.25,3.22,-34.21,0.94
6.97,0.63,7.02,1.56,-42.45,2.98
7.68,0.84,7.04,-4.42,-34.93,1.54
7.52,0.66,6.47,1.78,-39.54,-4.01
7.97,1.06,6.62,-4.70,-26.88,-10.25
7.82,0.80,6.07,-8.82,-19.75,-11.85
8.05,0.56,6.16,-7.13,-28.48,-11.36
8.06,0.88,5.89,-2.00,-44.50,-6.70
7.86,0.66,5.09,-9.12,-58.49,1.14
8.80,0.47,4.71,-24.63,-49.12,4.77
9.00,0.51,4.58,-17.23,-59.32,2.96
9.35,0.71,4.48,-4.77,-40.65,2.61
9.47,0.66,4.05,-5.45,-36.14,-0.40
9.10,0.34,3.67,-0.08,-34.01,-5.30
9.42,0.38,3.42,-3.45,-44.89,-2.71
9.40,0.29,2.83,-8.75,-39.95,-5.50
9.52,0.30,2.69,-10.12,-35.33,-2.62
9.64,0.32,2.55,-5.60,-41.55,-2.68
9.54,0.42,2.07,-9.16,-42.22,3.32
9.68,0.33,2.02,-7.12,-29.40,1.54
9.95,0.36,1.81,-1.78,-27.78,0.58
9.63,0.45,1.76,-3.07,-42.49,0.98
9.90,-0.06,0.55,1.02,-43.90,-0.66
9.98,0.15,0.55,-3.78,-29.33,-6.19
9.85,0.31,0.51,-3.51,-19.27,-7.48
9.89,0.05,0.25,-3.02,-12.99,-3.42
10.12,0.38,0.39,-4.02,-7.23,-1.42
9.84,0.17,0.18,-8.25,8.57,-4.59
9.92,0.25,0.44,-4.48,5.81,-0.72
9.97,0.38,0.52,-1.44,0.98,-1.25
9.92,0.36,0.48,-0.72,-1.31,-1.69
9.70,0.38,0.40,0.13,-0.07,-0.10
10.02,0.33,0.71,0.68,1.05,-1.81
9.88,0.35,0.55,-0.70,4.94,-2.40
9.99,0.24,0.58,0.72,8.64,-3.62
10.10,0.28,0.77,-2.67,23.54,-3.55
9.79,0.35,1.17,-3.12,22.48,-2.94
10.10,0.22,1.16,1.65,14.47,3.48
9.64,0.25,1.51,-4.87,15.89,-2.45
9.61,0.25,1.52,1.81,-2.96,-4.82
9.84,0.36,1.41,-0.55,-1.88,-4.67
9.63,0.27,1.43,-0.08,-22.73,-0.15
9.88,0.24,1.14,-0.17,-27.82,-1.74
9.95,0.36,0.94,2.15,-30.28,-7.88
10.07,0.39,0.57,1.48,-11.58,-10.86
10.13,0.57,0.82,-7.30,14.15,-14.31
9.79,0.52,0.82,-1.64,14.33,-8.22
9.95,0.66,0.83,-1.26,35.55,-0.22
9.98,0.56,1.35,-15.38,76.12,3.75
9.72,0.53,2.44,-31.28,97.82,2.35
9.24,0.24,3.60,-36.23,98.56,-2.21
9.54,-0.06,4.74,-7.50,78.98,3.06
9.00,0.45,4.58,-6.18,102.28,-2.98
7.41,-0.29,5.40,-5.50,106.86,-2.18
7.79,-0.06,6.02,43.27,84.36,6.62
7.70,0.81,7.14,40.05,116.52,4.82
6.21,0.62,7.35,62.84,112.55,6.14
6.00,1.51,8.64,47.50,98.65,1.96
4.89,1.08,8.51,40.95,106.64,-9.18
4.22,1.95,9.22,29.29,83.46,-9.06
3.31,1.91,9.03,10.77,88.02,-16.43
3.04,1.96,9.52,-5.16,83.70,-9.34
2.20,1.80,9.45,-14.21,87.10,-5.54
1.35,2.06,10.30,-21.33,62.69,-3.11
0.75,1.42,10.13,-9.56,78.15,-10.98
0.24,1.67,10.38,-8.84,38.38,-1.01
-0.30,1.43,10.27,-6.12,43.62,-5.52
-0.50,1.45,10.10,-6.32,44.52,-3.46
-0.96,1.41,10.06,-10.61,65.04,-6.25
-1.87,1.40,9.64,-8.07,92.91,-8.53
-2.52,1.11,9.50,-7.06,77.47,-1.20
-3.36,1.07,9.70,-4.25,73.62,-4.60
-4.15,1.16,9.28,-3.50,71.75,-10.55
-4.26,1.06,9.10,1.55,82.64,-13.81
-4.97,1.08,8.61,2.53,62.15,-10.12
-5.57,0.98,8.18,3.53,86.77,-14.00
-5.84,0.88,7.59,3.62,83.52,-16.16
-6.89,0.92,7.61,0.55,53.45,-7.71
-6.77,0.90,6.85,6.69,73.89,-13.22
-7.65,0.89,6.39,-1.64,70.47,-16.88
-8.13,0.91,5.96,1.12,79.02,-8.82
-8.38,0.72,5.25,3.23,48.90,-5.16
-8.18,0.78,5.04,5.78,68.48,-3.78
-8.77,0.62,4.14,2.54,64.39,-11.56
-9.06,0.66,4.01,2.76,46.32,-0.51
-8.98,0.78,3.31,4.50,49.13,0.67
