-0.23,0.49,9.94,-0.60,-1.78,-2.08
-0.38,0.50,10.10,-0.28,-2.45,-2.12
-0.41,0.52,10.16,-0.35,-2.42,-1.99
-0.46,0.52,10.08,-0.35,-2.25,-1.96
-0.40,0.54,10.06,-0.72,-2.63,-2.07
-0.14,-0.14,10.09,-0.22,-2.71,-2.28
-0.45,0.56,10.16,-0.65,-2.43,-1.98
-0.41,0.53,10.19,-0.62,-2.21,-2.28
-0.39,0.58,10.15,-0.59,-2.42,-2.38
-0.42,0.47,10.06,-0.71,-2.34,-2.25
-0.40,0.60,10.05,-0.22,-2.14,-2.49
-0.43,0.52,10.13,-0.50,-2.17,-2.15
-0.43,0.56,10.09,-0.54,-2.31,-2.26
-0.43,0.50,10.11,-0.42,-2.25,-2.38
-0.39,0.53,10.13,-0.38,-2.53,-2.36
-0.46,0.54,10.11,-0.51,-2.35,-2.25
-0.43,0.51,10.13,-0.40,-2.10,-2.21
-0.45,0.54,10.06,-0.34,-2.37,-2.07
-0.44,0.54,10.12,-0.44,-2.51,-1.94
-0.42,0.56,10.14,-0.60,-2.33,-1.95
-0.40,0.54,10.07,-0.74,-2.13,-1.94
-0.43,0.53,10.14,-0.54,-2.46,-2.05
-0.44,0.49,10.11,-0.55,-2.40,-2.40
-0.40,0.51,10.07,-0.36,-2.28,-2.02
-0.42,0.53,10.08,-0.53,-2.30,-2.48
-0.40,0.52,10.14,-0.36,-2.30,-2.06
-0.43,0.47,10.12,-0.45,-2.47,-1.97
-0.46,0.55,10.07,-0.51,-2.35,-2.15
-0.44,0.50,10.07,-0.68,-2.33,-2.22
-0.41,0.51,10.12,-0.63,-2.27,-2.28
-0.44,0.54,10.06,-0.62,-2.45,-2.05
-0.38,0.53,10.05,-0.61,-2.10,-2.38
-0.41,0.54,10.19,-0.66,-2.62,-1.91
-0.45,0.53,10.05,-0.55,-2.48,-2.28
-0.43,0.55,10.07,-0.34,-2.40,-2.48
-0.39,0.51,10.12,-0.48,-2.42,-2.33
-0.42,0.54,10.14,-0.35,-2.24,-2.15
-0.42,0.51,10.11,-0.69,-2.28,-2.28
-0.39,0.52,10.12,-0.32,-2.19,-2.37
-0.46,0.54,10.09,-0.69,-2.58,-2.53
-0.42,0.52,10.10,-0.58,-2.29,-2.42
-0.40,0.52,10.10,-0.18,-2.15,-2.22
-0.40,0.51,10.11,-0.32,-2.39,-2.15
-0.42,0.50,10.09,-0.17,-2.41,-2.24
-0.45,0.52,10.16,-0.38,-2.35,-1.88
-0.39,0.58,10.14,-0.39,-2.55,-2.12
-0.42,0.52,10.13,-0.39,-2.42,-1.93
-0.39,0.52,10.07,-0.49,-2.65,-2.05
-0.40,0.49,10.13,-0.39,-2.25,-2.05
-0.42,0.52,10.11,-0.46,-2.06,-2.18
-0.44,0.49,10.14,-0.63,-2.40,-1.84
-0.41,0.54,10.14,-0.36,-2.35,-2.35
-0.42,0.53,10.12,-0.52,-2.26,-2.05
-0.42,0.51,10.09,-0.57,-2.50,-2.18
-0.41,0.61,10.14,-0.44,-2.42,-2.08
-0.40,0.49,10.11,-0.62,-2.19,-2.41
-0.42,0.54,10.12,-0.44,-2.02,-2.11
-0.43,0.48,10.11,-0.40,-2.15,-2.23
-0.42,0.52,10.06,-0.57,-2.16,-1.91
-0.48,0.55,10.10,-0.51,-2.35,-2.21
-0.40,0.52,10.08,-0.50,-2.27,-2.20
-0.42,0.51,10.05,-0.36,-2.46,-2.55
-0.43,0.54,10.12,-0.38,-2.18,-1.98
-0.41,0.53,10.14,-0.63,-2.11,-2.06
-0.40,0.54,10.13,-0.55,-2.21,-2.19
-0.43,0.55,10.06,-0.44,-2.31,-2.13
-0.41,0.52,10.12,-0.42,-2.23,-2.02
-0.41,0.56,10.09,-0.59,-2.10,-2.40
-0.44,0.53,10.10,-0.44,-2.20,-2.13
-0.42,0.48,10.09,-0.53,-2.55,-2.08
-0.37,0.52,10.13,-0.48,-2.53,-2.06
-0.41,0.52,10.08,-0.63,-2.43,-2.27
-0.40,0.48,10.08,-0.51,-2.42,-2.19
-0.40,0.54,10.08,-0.36,-2.46,-2.21
-0.44,0.53,10.16,-0.71,-2.19,-2.02
-0.36,0.52,10.13,-0.44,-2.34,-2.22
-0.44,0.50,10.09,-0.53,-2.08,-2.05
-0.43,0.53,10.12,-0.46,-2.37,-1.95
-0.42,0.52,10.05,-0.34,-2.39,-2.27
-0.40,0.53,10.13,-0.52,-2.33,-2.11
-0.42,0.48,10.14,-0.62,-2.42,-2.35
-0.42,0.52,10.06,-0.42,-2.43,-2.08
-0.41,0.53,10.09,-0.59,-2.36,-2.12
-0.43,0.53,10.06,-0.65,-2.18,-2.04
-0.43,0.53,10.10,-0.59,-2.45,-2.21
-0.46,0.53,10.13,-0.51,-2.47,-1.89
-0.40,0.53,10.09,-0.43,-2.53,-2.28
-0.41,0.55,10.18,-0.64,-2.36,-2.21
-0.38,0.50,10.10,-0.58,-2.31,-2.02
-0.45,0.54,10.04,-0.63,-2.36,-2.08
-0.44,0.51,10.09,-0.32,-2.22,-2.40
-0.40,0.51,10.16,-0.69,-2.24,-2.22
-0.43,0.53,10.11,-0.48,-2.30,-2.15
-0.43,0.53,10.08,-0.57,-2.32,-2.28
-0.41,0.56,10.09,-0.53,-2.24,-2.12
-0.37,0.58,10.08,-0.68,-2.30,-2.19
-0.40,0.52,10.15,-0.55,-2.37,-2.08
-0.44,0.51,10.15,-0.54,-2.30,-2.16
-0.42,0.56,10.13,-0.50,-2.38,-2.50
-0.40,0.54,10.09,-0.65,-2.44,-2.53
-0.42,0.54,10.11,-0.52,-2.17,-2.47
-0.45,0.52,10.09,-0.33,-2.37,-2.32
-0.40,0.55,10.17,-0.69,-2.32,-2.09
-0.41,0.51,10.11,-0.48,-2.13,-1.82
-0.40,0.54,10.05,-0.45,-2.30,-2.15
-0.42,0.54,10.13,-0.32,-2.18,-1.91
-0.43,0.55,10.16,-0.47,-2.25,-1.99
-0.41,0.50,10.04,-0.64,-2.54,-1.86
-0.47,0.53,10.13,-0.27,-2.43,-2.09
-0.37,0.54,10.15,-0.47,-2.55,-2.26
-0.44,0.55,10.15,-0.72,-2.29,-2.52
-0.43,0.54,10.11,-0.55,-2.27,-1.88
-0.43,0.53,10.13,-0.64,-2.39,-2.37
-0.42,0.54,10.15,-0.62,-2.52,-2.23
-0.40,0.52,10.09,-0.59,-2.11,-2.15
-0.44,0.53,10.13,-0.58,-2.28,-2.13
-0.42,0.56,10.07,-0.52,-2.44,-2.35
-0.42,0.54,10.07,-0.47,-2.22,-1.98
-0.41,0.55,10.06,-0.73,-2.29,-2.08
-0.42,0.54,10.10,-0.62,-2.44,-2.21
-0.41,0.49,10.15,-0.67,-2.48,-2.45
-0.40,0.52,10.06,-0.45,-2.23,-1.87
-0.41,0.52,10.09,-0.22,-2.13,-2.28
-0.44,0.55,10.16,-0.57,-2.43,-2.22
-0.46,0.54,10.13,-0.49,-2.22,-2.16
-0.44,0.56,10.10,-0.72,-2.35,-2.15
-0.38,0.50,10.15,-0.39,-2.45,-2.52
-0.43,0.56,10.13,-0.67,-2.21,-2.38
-0.41,0.54,10.13,-0.42,-2.22,-2.35
-0.43,0.52,10.08,-0.57,-2.31,-2.12
-0.44,0.53,10.11,-0.58,-2.48,-1.95
-0.44,0.51,10.10,-0.43,-2.36,-2.11
-0.41,0.53,10.09,-0.42,-2.25,-2.19
-0.43,0.55,10.07,-0.40,-2.65,-2.07
-0.43,0.50,10.08,-0.61,-2.41,-2.35
-0.44,0.53,10.10,-0.39,-2.49,-2.01
-0.41,0.55,10.12,-0.74,-2.14,-2.27
-0.41,0.50,10.10,-0.64,-2.45,-2.34
-0.39,0.57,10.08,-0.57,-2.35,-2.12
-0.43,0.57,10.15,-0.78,-2.47,-2.26
-0.40,0.54,10.10,-0.69,-2.25,-2.12
-0.44,0.52,10.13,-0.52,-2.26,-2.05
-0.42,0.53,10.13,-0.60,-2.32,-2.36
-0.43,0.55,10.13,-0.15,-2.25,-2.42
-0.43,0.51,10.11,-0.47,-2.25,-2.05
-0.39,0.55,10.09,-0.40,-2.55,-2.19
-0.40,0.49,10.08,-0.58,-2.26,-1.98
-0.41,0.52,10.08,-0.48,-2.30,-1.89
-0.41,0.51,10.06,-0.63,-2.41,-1.87
-0.43,0.51,10.06,-0.71,-2.42,-2.25
-0.43,0.56,10.13,-0.56,-2.18,-2.12
-0.42,0.54,10.16,-0.34,-2.22,-2.35
-0.40,0.51,10.07,-0.40,-2.32,-2.11
-0.42,0.53,10.07,-0.35,-2.17,-2.31
-0.39,0.55,10.12,-0.55,-2.38,-1.75
-0.40,0.51,10.08,-0.55,-2.42,-1.93
-0.42,0.52,10.11,-0.61,-2.43,-2.14
-0.41,0.51,10.10,-0.54,-2.35,-1.98
-0.39,0.49,10.09,-0.65,-2.46,-2.37
-0.43,0.52,10.12,-0.55,-2.44,-1.88
-0.40,0.49,10.09,-0.43,-2.42,-2.19
-0.42,0.52,10.10,-0.49,-2.10,-2.23
-0.41,0.55,10.16,-0.26,-2.33,-2.12
-0.48,0.53,10.13,-0.54,-2.74,-2.46
-0.42,0.55,10.08,-0.22,-2.25,-2.38
-0.45,0.50,10.07,-0.31,-2.40,-2.25
-0.42,0.52,10.13,-0.63,-2.06,-2.05
-0.43,0.51,10.07,-0.35,-2.34,-2.32
-0.39,0.54,10.12,-0.42,-2.35,-1.85
-0.43,0.55,10.16,-0.62,-2.28,-2.36
-0.43,0.54,10.12,-0.52,-2.26,-2.00
-0.45,0.55,10.16,-0.50,-2.28,-2.38
-0.39,0.51,10.08,-0.45,-2.56,-2.34
-0.42,0.53,10.08,-0.30,-2.51,-1.82
-0.40,0.53,10.13,-0.36,-2.24,-1.97
-0.40,0.53,10.14,-0.62,-2.23,-2.11
-0.41,0.50,10.10,-0.61,-2.43,-2.28
-0.42,0.53,10.11,-0.75,-2.09,-2.21
-0.44,0.51,10.12,-0.59,-2.21,-1.94
-0.42,0.59,10.11,-0.69,-2.17,-2.30
-0.44,0.52,10.08,-0.70,-2.40,-2.20
-0.40,0.53,10.09,-0.33,-2.36,-1.92
-0.43,0.56,10.17,-0.43,-2.38,-1.96
-0.44,0.54,10.10,-0.52,-2.25,-2.03
-0.45,0.54,10.15,-0.41,-2.45,-2.34
-0.43,0.53,10.03,-0.59,-2.12,-2.22
-0.42,0.54,10.09,-0.50,-2.42,-2.17
-0.45,0.55,10.07,-0.51,-2.36,-2.19
-0.41,0.52,10.09,-0.58,-2.34,-2.36
-0.43,0.56,10.11,-0.61,-2.34,-1.99
-0.37,0.56,10.13,-0.62,-2.26,-2.21
-0.41,0.54,10.12,-0.35,-2.19,-2.05
-0.37,0.53,10.11,-0.42,-2.45,-2.03
-0.44,0.53,10.08,-0.55,-2.24,-2.32
-0.43,0.51,10.15,-0.38,-2.28,-2.42
-0.41,0.51,10.10,-0.36,-2.12,-2.19
-0.44,0.50,10.10,-0.49,-2.36,-2.29
-0.40,0.50,10.09,-0.35,-2.01,-2.06
-0.45,0.50,10.19,-0.46,-2.23,-2.03
-0.39,0.49,10.09,-0.53,-2.44,-2.31
-0.43,0.54,10.14,-0.41,-2.35,-2.12
-0.42,0.53,10.14,-0.54,-2.38,-1.95
-0.42,0.56,10.13,-0.80,-2.42,-2.37
-0.45,0.51,10.13,-0.41,-2.29,-2.32
-0.40,0.50,10.12,-0.52,-2.38,-1.90
-0.44,0.55,10.13,-0.58,-2.48,-2.35
-0.42,0.52,10.17,-0.57,-2.18,-2.25
-0.38,0.54,10.08,-0.42,-2.28,-2.15
-0.45,0.50,10.07,-0.67,-2.53,-2.23
-0.41,0.49,10.17,-0.53,-2.48,-2.32
-0.42,0.53,10.13,-0.39,-2.59,-2.06
-0.41,0.51,10.12,-0.63,-2.48,-1.95
-0.48,0.56,10.15,-0.44,-2.42,-2.22
-0.40,0.47,10.13,-0.55,-2.19,-2.02
-0.42,0.51,10.20,-0.32,-2.15,-2.35
-0.42,0.51,10.06,-0.46,-2.33,-1.91
